,,,,,,,,,,,,,,,,親密度,,利用日数,,利用回数,,,日付,,初度登録年月からの経過日数,,,,,,時間(時),,,,,,エンジン回転数,,外気温,,ガソリン残量,,航続可能距離,,車速(km),,アクセル開度,,,ブースト圧,,,,,,,,S MATICシフト段,,,,ステアリング舵角,,縦G,,横G,,ヨーレート,,ブレーキ圧,,,エンジン水温,,,,平均燃費A,,走行距離,
680,通常ブレーキ時 80km未満,,,,スピードが落ちていきます,6,100,,,5000,,,,,,,,,,,,,,,,,MIK08410.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,40,78,,,,,,,,,,,,,,,,,,,,,,,,500,1000,,,,,,,,,
681,通常ブレーキ時 80km未満,,,,テンポが落ちているね～,6,100,,,5000,,,,,,,,,,,,,,,,,MIK08420.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,40,78,,,,,,,,,,,,,,,,,,,,,,,,500,1000,,,,,,,,,
682,通常ブレーキ時 80km未満,,,,ゆっくりするのも大事なんですね～,6,100,,,5000,,,,,,,,,,,,,,,,,MIK08430.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,40,78,,,,,,,,,,,,,,,,,,,,,,,,500,1000,,,,,,,,,
683,通常ブレーキ時 80km未満,,,,緩やかなテンポにするんだね,6,100,,,5000,,,,,,,,,,,,,,,,,MIK08440.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,40,78,,,,,,,,,,,,,,,,,,,,,,,,500,1000,,,,,,,,,
684,通常ブレーキ時 80km未満,,,,踏みますうううううう,6,100,,,5000,,,,,,,,,,,,,,,,,MIK10880.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,40,78,,,,,,,,,,,,,,,,,,,,,,,,500,1000,,,,,,,,,
685,通常ブレーキ時 80km以上,,,,おーっと！,6,100,,,5000,,,,,,,,,,,,,,,,,MIK04230.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,500,1000,,,,,,,,,
686,通常ブレーキ時 80km以上,,,,減速！,6,100,,,5000,,,,,,,,,,,,,,,,,MIK04240.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,500,1000,,,,,,,,,
687,通常ブレーキ時 80km以上,,,,もしかしてブレーキですか？,6,100,,,5000,,,,,,,,,,,,,,,,,MIK04250.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,500,1000,,,,,,,,,
688,通常ブレーキ時 80km以上,,,,ここでブレーキ,6,100,,,5000,,,,,,,,,,,,,,,,,MIK04260.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,500,1000,,,,,,,,,
689,通常ブレーキ時 80km以上,,,,このスピードからのブレーキング?,6,100,,,5000,,,,,,,,,,,,,,,,,MIK04270.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,500,1000,,,,,,,,,
690,通常ブレーキ時 80km以上,,,,減速減速?,6,100,,,5000,,,,,,,,,,,,,,,,,MIK04280.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,500,1000,,,,,,,,,
691,通常ブレーキ時 80km以上,,,,スピードを緩めます,6,100,,,5000,,,,,,,,,,,,,,,,,MIK04290.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,500,1000,,,,,,,,,
692,通常ブレーキ時 80km以上,,,,ブレーキ！,6,100,,,5000,,,,,,,,,,,,,,,,,MIK04300.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,500,1000,,,,,,,,,
693,通常ブレーキ時 80km以上,,,,ブレーキ踏むとスピードが落ちる?,6,100,,,5000,,,,,,,,,,,,,,,,,MIK04310.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,500,1000,,,,,,,,,
694,通常ブレーキ時 80km以上,,,,踏んでる踏んでる。ブレーキ踏んでる,6,100,,,5000,,,,,,,,,,,,,,,,,MIK04320.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,500,1000,,,,,,,,,
695,通常ブレーキ時 80km以上,,,,時速１００キロを切りました,6,100,,,5000,,,,,,,,,,,,,,,,,MIK04330.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,95,100,,,,,,,,,,,,,,,,,,,,,,,,500,1000,,,,,,,,,
696,通常ブレーキ時 80km以上,,,,ブレーキを踏みましたか？,6,100,,,5000,,,,,,,,,,,,,,,,,MIK04340.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,500,1000,,,,,,,,,
697,通常ブレーキ時 80km以上,,,,オッケーオッケー,6,100,,,5000,,,,,,,,,,,,,,,,,MIK04350.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,500,1000,,,,,,,,,
698,通常ブレーキ時 80km以上,,,,高速でのブレーキングは注意してね,6,100,,,5000,,,,,,,,,,,,,,,,,MIK04360.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,500,1000,,,,,,,,,
699,通常ブレーキ時 80km以上,,,,いま、ブレーキを踏んだね。知ってるよ,6,100,,,5000,,,,,,,,,,,,,,,,,MIK04370.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,500,1000,,,,,,,,,
700,通常ブレーキ時 80km以上,,,,げーんそーくー,6,100,,,5000,,,,,,,,,,,,,,,,,MIK04380.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,500,1000,,,,,,,,,
701,通常ブレーキ時 80km以上,,,,減速しています。減速しています。,6,100,,,5000,,,,,,,,,,,,,,,,,MIK04390.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,500,1000,,,,,,,,,
702,通常ブレーキ時 80km以上,,,,ここでブレーキです,6,100,,,5000,,,,,,,,,,,,,,,,,MIK08450.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,500,1000,,,,,,,,,
703,通常ブレーキ時 80km以上,,,,おっと～、減速！,6,100,,,5000,,,,,,,,,,,,,,,,,MIK08460.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,500,1000,,,,,,,,,
704,通常ブレーキ時 80km以上,,,,速いスピードからの、減速だね～,6,100,,,5000,,,,,,,,,,,,,,,,,MIK08470.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,500,1000,,,,,,,,,
705,強めのブレーキ時,,,,わー！ブ、ブレーキですね,7,100,○,,5000,,,,,,,,,,,,,,,,,MIK04400.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,1200,2000,,,,,,,,,
706,強めのブレーキ時,,,,ブレーキ！じゃじゃ馬なクルマですね,7,100,○,,5000,,,,,,,,,,,,,,,,,MIK04410.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,1200,2000,,,,,,,,,
707,強めのブレーキ時,,,,おーとっとっと！,7,100,○,,5000,,,,,,,,,,,,,,,,,MIK04420.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,1200,2000,,,,,,,,,
708,強めのブレーキ時,,,,あれ～～,7,100,○,,5000,,,,,,,,,,,,,,,,,MIK04430.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,1200,2000,,,,,,,,,
709,強めのブレーキ時,,,,ブレーキを強く踏んでいるー,7,100,○,,5000,,,,,,,,,,,,,,,,,MIK04440.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,1200,2000,,,,,,,,,
710,強めのブレーキ時,,,,ブレーキは優しく踏んで下さい！,7,100,○,,5000,,,,,,,,,,,,,,,,,MIK10650.mp4,,MIK10650.jpg,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,1200,2000,,,,,,,,,
711,急ブレーキ時,,,,だ、大丈夫ですか？落ち着いていきましょう,7,100,○,,5000,,,,,,,,,,,,,,,,,MIK04450.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,2200,,,,,,,,,,
712,急ブレーキ時,,,,むむっ！？,7,100,○,,5000,,,,,,,,,,,,,,,,,MIK04460.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,2200,,,,,,,,,,
713,急ブレーキ時,,,,キャーー！だ、大丈夫ですか？,7,100,○,,5000,,,,,,,,,,,,,,,,,MIK04470.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,2200,,,,,,,,,,
714,急ブレーキ時,,,,急ブレーキ！もうちょっと気を配って欲しいな,7,100,○,,5000,,,,,,,,,,,,,,,,,MIK04480.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,2200,,,,,,,,,,
715,急ブレーキ時,,,,わわわわわ、急ブレーキですね,7,100,○,,5000,,,,,,,,,,,,,,,,,MIK04490.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,2200,,,,,,,,,,
716,停止時,,通常ブレーキ時 40km未満,,止まってるよ～！,8,100,,500,5000,,,,,,,,,,,,,,,,,MIK00440.mp4,,MIK0001.jpg,,,,,,,,1,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
717,停止時,,通常ブレーキ時 40km未満,,信号なのかな？渋滞なのかな？初音ミクです！,8,100,,500,5000,,,,,,,,,,,,,,,,,MIK00450.mp4,,MIK00450.jpg,,,,,,,,1,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718,停止時,,通常ブレーキ時 40km未満,,ここで止まったー,8,100,,500,5000,,,,,,,,,,,,,,,,,MIK04500.mp4,,MIK04500.jpg,,,,,,,,1,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719,停止時,,通常ブレーキ時 40km未満,,ここで一息つきましょう,8,100,,500,5000,,,,,,,,,,,,,,,,,MIK04510.mp4,,MIK04510.jpg,,,,,,,,1,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720,停止時,,通常ブレーキ時 40km未満,,とおせんぼされてるのかな？とまっているよ,8,100,,500,5000,,,,,,,,,,,,,,,,,MIK04520.mp4,,MIK0001.jpg,,,,,,,,1,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721,停止時,,通常ブレーキ時 40km未満,,次のスタートが待ち遠しいですね,8,100,,500,5000,,,,,,,,,,,,,,,,,MIK04530.mp4,,MIK0001.jpg,,,,,,,,1,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722,停止時,,通常ブレーキ時 40km未満,,停止中ですが、よそ見はダメですよー,8,100,,500,5000,,,,,,,,,,,,,,,,,MIK04540.mp4,,MIK0001.jpg,,,,,,,,1,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723,停止時,,通常ブレーキ時 40km未満,,一旦ストップ、ミクもひと休み,8,100,,500,5000,,,,,,,,,,,,,,,,,MIK04550.mp4,,MIK0001.jpg,,,,,,,,1,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
724,停止時,,通常ブレーキ時 40km未満,,ここで一緒に深呼吸しましょう！スー・・・フー,8,100,,500,5000,,,,,,,,,,,,,,,,,MIK04560.mp4,,MIK0001.jpg,,,,,,,,1,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
725,停止時,,通常ブレーキ時 40km未満,,疲れたらしっかり休んで下さいね,8,100,,500,5000,,,,,,,,,,,,,,,,,MIK04570.mp4,,MIK04570.jpg,,,,,,,,1,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
726,停止時,,通常ブレーキ時 40km未満,,止まっているからって居眠りしちゃダメですよ,8,100,,500,5000,,,,,,,,,,,,,,,,,MIK04580.mp4,,MIK04580.jpg,,,,,,,,1,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
727,停止時,,通常ブレーキ時 40km未満,,もっと走りたい止まりたくない,8,100,,500,5000,,,,,,,,,,,,,,,,,MIK04590.mp4,,MIK0001.jpg,,,,,,,,1,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
728,停止時,,通常ブレーキ時 40km未満,,なにかいい曲でも思い浮かんだの？わたしにも歌わせて！いいでしょ,8,100,,500,5000,,,,,,,,,,,,,,,,,MIK04600.mp4,,MIK0001.jpg,,,,,,,,1,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
729,停止時,,通常ブレーキ時 40km未満,,なかなか動かないねー。なにか歌をうたおうよ,8,100,,500,5000,,,,,,,,,,,,,,,,,MIK04610.mp4,,MIK0001.jpg,,,,,,,,1,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
730,停止時,,通常ブレーキ時 40km未満,,なんか良い事ないかな?,8,100,,500,5000,,,,,,,,,,,,,,,,,MIK04620.mp4,,MIK0001.jpg,,,,,,,,1,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
731,停止時,,通常ブレーキ時 40km未満,,ストップストップ。止まってます。,8,100,,500,5000,,,,,,,,,,,,,,,,,MIK04630.mp4,,MIK0001.jpg,,,,,,,,1,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
732,停止時,,通常ブレーキ時 40km未満,,現在停止中。現在停止中。,8,100,,500,5000,,,,,,,,,,,,,,,,,MIK04640.mp4,,MIK0001.jpg,,,,,,,,1,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
733,停止時,,通常ブレーキ時 40km未満,,止まっています。英語で言うとストップ！,8,100,,500,5000,,,,,,,,,,,,,,,,,MIK04650.mp4,,MIK0001.jpg,,,,,,,,1,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
734,停止時,,通常ブレーキ時 40km未満,,ミクもいつか運転してみたいな,8,100,,500,5000,,,,,,,,,,,,,,,,,MIK04660.mp4,,MIK0001.jpg,,,,,,,,1,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
735,停止時,,通常ブレーキ時 40km未満,,車も時々は休ませないとね,8,100,,500,5000,,,,,,,,,,,,,,,,,MIK04670.mp4,,MIK0001.jpg,,,,,,,,1,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
736,停止時,,通常ブレーキ時 40km未満,,もしかして赤信号？違うかな？,8,100,,500,5000,,,,,,,,,,,,,,,,,MIK04680.mp4,,MIK0001.jpg,,,,,,,,1,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
737,停止時,,通常ブレーキ時 40km未満,,ふうぅ。一息ついてます。,8,100,,500,5000,,,,,,,,,,,,,,,,,MIK04690.mp4,,MIK04690.jpg,,,,,,,,1,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
738,停止時,,通常ブレーキ時 40km未満,,車の運転、楽しいですか？ミクもいつかしてみたいなあ。,8,100,,500,5000,,,,,,,,,,,,,,,,,MIK04700.mp4,,MIK0001.jpg,,,,,,,,1,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
739,停止時,,通常ブレーキ時 40km未満,,調子はどうですか？ミクは今日も絶好調！,8,100,,500,5000,,,,,,,,,,,,,,,,,MIK04710.mp4,,MIK0001.jpg,,,,,,,,1,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
740,停止時,,通常ブレーキ時 40km未満,,ところで、どこに向かってるんですか？,8,100,,500,5000,,,,,,,,,,,,,,,,,MIK04720.mp4,,MIK0001.jpg,,,,,,,,1,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
741,停止時,,通常ブレーキ時 40km未満,,今、何を考えているんですか？教えて教えてー,8,100,,500,5000,,,,,,,,,,,,,,,,,MIK04730.mp4,,MIK0001.jpg,,,,,,,,1,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
742,停止時,,通常ブレーキ時 40km未満,,ここで一休み。ミクもちょっと休みます。,8,100,,500,5000,,,,,,,,,,,,,,,,,MIK04740.mp4,,MIK0001.jpg,,,,,,,,1,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
743,停止時,,通常ブレーキ時 40km未満,,時々止まってまた走るー,8,100,,500,5000,,,,,,,,,,,,,,,,,MIK04750.mp4,,MIK0001.jpg,,,,,,,,1,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
744,停止時,,通常ブレーキ時 40km未満,,車も時々休ませてあげないとね,8,100,,500,5000,,,,,,,,,,,,,,,,,MIK04760.mp4,,MIK0001.jpg,,,,,,,,1,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
745,停止時,,通常ブレーキ時 40km未満,,リラックス、リラックス,8,100,,500,5000,,,,,,,,,,,,,,,,,MIK04770.mp4,,MIK04770.jpg,,,,,,,,1,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
746,停止時,,通常ブレーキ時 40km未満,,ストップ。ストップ。ストップしました。,8,100,,500,5000,,,,,,,,,,,,,,,,,MIK04780.mp4,,MIK0001.jpg,,,,,,,,1,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
747,停止時,,通常ブレーキ時 40km未満,,車に乗るのって気持ちいいですねー,8,100,,500,5000,,,,,,,,,,,,,,,,,MIK04790.mp4,,MIK04790.jpg,,,,,,,,1,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
748,停止時(曜日),,車速 40～49km,,マーンデイ！,9,100,,500,5000,1,,,,,,,,,,,,,,,,MIK04800.mp4,,MIK0001.jpg,,,,月,,,,1,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
749,停止時(曜日),,車速 40～49km,,今日はげつよ～び！,9,100,,500,5000,1,,,,,,,,,,,,,,,,MIK04810.mp4,,MIK0001.jpg,,,,月,,,,1,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
750,停止時(曜日),,車速 40～49km,,チューズデイ！,9,100,,500,5000,1,,,,,,,,,,,,,,,,MIK04820.mp4,,MIK0001.jpg,,,,火,,,,1,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
751,停止時(曜日),,車速 40～49km,,今日はかよ～び！,9,100,,500,5000,1,,,,,,,,,,,,,,,,MIK04830.mp4,,MIK0001.jpg,,,,火,,,,1,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
752,停止時(曜日),,車速 40～49km,,ウェンズデイ！,9,100,,500,5000,1,,,,,,,,,,,,,,,,MIK04840.mp4,,MIK0001.jpg,,,,水,,,,1,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
753,停止時(曜日),,車速 40～49km,,今日はすいよ～び！,9,100,,500,5000,1,,,,,,,,,,,,,,,,MIK04850.mp4,,MIK0001.jpg,,,,水,,,,1,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
754,停止時(曜日),,車速 40～49km,,サーズデイ！さあ、一緒に！サーズデイ,9,100,,500,5000,1,,,,,,,,,,,,,,,,MIK04860.mp4,,MIK0001.jpg,,,,木,,,,1,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
755,停止時(曜日),,車速 40～49km,,今日はもくよ～び！,9,100,,500,5000,1,,,,,,,,,,,,,,,,MIK04870.mp4,,MIK0001.jpg,,,,木,,,,1,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
756,停止時(曜日),,車速 40～49km,,フライデイ！一緒に歌って！フライデイ！,9,100,,500,5000,1,,,,,,,,,,,,,,,,MIK04880.mp4,,MIK0001.jpg,,,,金,,,,1,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
757,停止時(曜日),,車速 40～49km,,今日はきんよ～び！しゅうまつがやってくる！,9,100,,500,5000,1,,,,,,,,,,,,,,,,MIK04890.mp4,,MIK0001.jpg,,,,金,,,,1,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
758,停止時(曜日),,車速 40～49km,,サタデイ！,9,100,,500,5000,1,,,,,,,,,,,,,,,,MIK04900.mp4,,MIK0001.jpg,,,,土,,,,1,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
759,停止時(曜日),,車速 40～49km,,今日はどよ～～び！,9,100,,500,5000,1,,,,,,,,,,,,,,,,MIK04910.mp4,,MIK0001.jpg,,,,土,,,,1,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
760,停止時(曜日),,車速 40～49km,,サーンデイ！なんだか楽しいサーンデイ！,9,100,,500,5000,1,,,,,,,,,,,,,,,,MIK04920.mp4,,MIK0001.jpg,,,,日,,,,1,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
761,停止時(曜日),,車速 40～49km,,今日はにちよ～～～び！,9,100,,500,5000,1,,,,,,,,,,,,,,,,MIK04930.mp4,,MIK0001.jpg,,,,日,,,,1,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
762,停止時(寒い),,車速 40～49km,,さむいー、さむいですよー！風邪ひかないようにしてくださいね,9,100,,500,5000,1,,,,,,,,,,,,,,,,MIK04940.mp4,,MIK0001.jpg,,,,,,,,1,,,10,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
763,停止時(寒い),,車速 40～49km,,今、外の気温は０℃以下。寒いねー,9,100,,500,5000,1,,,,,,,,,,,,,,,,MIK04950.mp4,,MIK0001.jpg,,,,,,,,1,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
764,停止時(寒い),,車速 40～49km,,さむーいさむーい。さむーいですよー。,9,100,,500,5000,1,,,,,,,,,,,,,,,,MIK04960.mp4,,MIK0001.jpg,,,,,,,,1,,,5,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
765,停止時(寒い),,車速 40～49km,,今日は寒いですねー。外の気温は何度かなー,9,100,,500,5000,1,,,,,,,,,,,,,,,,MIK04970.mp4,,MIK0001.jpg,,,,,,,,1,,,10,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
766,停止時(寒い),,車速 40～49km,,今日は寒いから、車の中はあったかくしようね,9,100,,500,5000,1,,,,,,,,,,,,,,,,MIK04980.mp4,,MIK0001.jpg,,,,,,,,1,,,10,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
767,停止時(暑い),,車速 40～49km,,あーつーいーよー,9,100,,500,5000,1,,,,,,,,,,,,,,,,MIK04990.mp4,,MIK0001.jpg,,,,,,,,1,,30,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
768,停止時(暑い),,車速 40～49km,,あついよー、ミクはすずしいところにいきたいよー,9,100,,500,5000,1,,,,,,,,,,,,,,,,MIK05000.mp4,,MIK0001.jpg,,,,,,,,1,,30,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
769,停止時(暑い),,車速 40～49km,,あつくてエンジンもメルトしそうだよ！とけてしまいそう,9,100,,500,5000,1,,,,,,,,,,,,,,,,MIK05010.mp4,,MIK0001.jpg,,,,,,,,1,,35,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770,停止時(暑い),,車速 40～49km,,今日は猛暑。とっても暑いです。,9,100,,500,5000,1,,,,,,,,,,,,,,,,MIK05020.mp4,,MIK0001.jpg,,,,,,,,1,,35,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
771,停止時(暑い),,車速 40～49km,,今日はとっても暑いから車の中は涼しくしようね,9,100,,500,5000,1,,,,,,,,,,,,,,,,MIK05030.mp4,,MIK0001.jpg,,,,,,,,1,,35,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
772,バック,,,,オーライ、オーライ,9,100,○,,,,,,,,,,,,,,,,,,,MIK05140.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,○,,,,,,,,,,,,,,,,,,,,,,,,
773,バック,,,,バックしまーす,9,100,○,,,,,,,,,,,,,,,,,,,MIK05150.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,○,,,,,,,,,,,,,,,,,,,,,,,,
774,バック,,,,バックしますよー！よく見て―,9,100,○,,,,,,,,,,,,,,,,,,,MIK05160.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,○,,,,,,,,,,,,,,,,,,,,,,,,
775,バック,,,,バックします。バックします。ミクもバックします。,9,100,○,,,,,,,,,,,,,,,,,,,MIK05170.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,○,,,,,,,,,,,,,,,,,,,,,,,,
776,バック,,,,後ろに気をつけてね。バックしまーす。,9,100,○,,,,,,,,,,,,,,,,,,,MIK05180.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,○,,,,,,,,,,,,,,,,,,,,,,,,
777,バック,,,,バックします、ぴーぴー,9,100,○,,,,,,,,,,,,,,,,,,,MIK10710.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,○,,,,,,,,,,,,,,,,,,,,,,,,
778,バックキャンセル,,バック,1000,,9,100,○,,,,,,,,,,,,,,,,,,,MIK90000.mp4,,MIK0001.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,×,,,,,,,,,,,,,,,,,,,,,,,,
779,セッション終了,,初回走り出し,,本日のお相手は初音ミクでした。またお会おうね！,10,100,○,,,,,,○,,,,,,,,,,,,,MIK00460.mp4,,MIK00460.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
780,セッション終了,,初回走り出し,,ドライブとっても楽しかったです！またミクをお供させて下さい！バイバ～イ,10,100,○,,,,,,○,,,,,,,,,,,,,MIK05200.mp4,,MIK05200.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
